,bioguide_id,birthday,chamber,contact_form,crp_id,district,facebook_id,fax,fec_ids,first_name,gender,govtrack_id,icpsr_id,in_office,last_name,leadership_role,lis_id,middle_name,name_suffix,nickname,oc_email,ocd_id,office,other_names,party,phone,senate_class,state,state_name,state_rank,term_end,term_start,thomas_id,title,twitter_id,votesmart_id,website,youtube_id
282,R000580,1961-09-13,house,None,N00004719,6,PeterRoskam,202-225-1166,"[u'H6IL06117', u'H8IL13051']",Peter,M,412202,20715,True,Roskam,None,,J.,None,None,Rep.Roskam@opencongress.org,ocd-division/country:us/state:il/cd:6,2246 Rayburn House Office Building,,R,202-225-4561,,IL,Illinois,,2019-01-03,2017-01-03,01848,Rep,PeterRoskam,6382,https://roskam.house.gov,RoskamIL06
283,R000435,1952-07-15,house,None,N00002858,27,iroslehtinen,202-225-5620,[u'H0FL18025'],Ileana,F,400344,15634,True,Ros-Lehtinen,None,,None,None,None,Rep.Ros-lehtinen@opencongress.org,ocd-division/country:us/state:fl/cd:27,2206 Rayburn House Office Building,,R,202-225-3931,,FL,Florida,,2019-01-03,2017-01-03,00985,Rep,RosLehtinen,26815,http://ros-lehtinen.house.gov,IleanaRosLehtinen
284,R000583,1970-11-21,house,None,N00029018,17,reptomrooney,202-225-3132,[u'H8FL16022'],Thomas,M,412311,20910,True,Rooney,None,,J.,None,None,Rep.Rooney@opencongress.org,ocd-division/country:us/state:fl/cd:17,2160 Rayburn House Office Building,,R,202-225-5792,,FL,Florida,,2019-01-03,2017-01-03,01916,Rep,TomRooney,107800,https://rooney.house.gov,CongressmanRooney
285,R000592,1970-02-09,house,None,N00031741,4,RepToddRokita,202-226-0544,[u'H0IN04170'],Todd,M,412426,21131,True,Rokita,None,,None,None,None,Rep.Rokita@opencongress.org,ocd-division/country:us/state:in/cd:4,2439 Rayburn House Office Building,,R,202-225-5037,,IN,Indiana,,2019-01-03,2017-01-03,02017,Rep,ToddRokita,34167,http://rokita.house.gov,reptoddrokita
286,R000409,1947-06-21,house,None,N00007151,48,RepRohrabacher,202-225-0145,[u'H8CA42061'],Dana,M,400343,15621,True,Rohrabacher,None,,T.,None,None,Rep.Rohrabacher@opencongress.org,ocd-division/country:us/state:ca/cd:48,2300 Rayburn House Office Building,,R,202-225-2415,,CA,California,,2019-01-03,2017-01-03,00979,Rep,reprohrabacher,26763,https://rohrabacher.house.gov,RepDanaRohrabacher
287,R000575,1958-07-16,house,None,N00024759,3,CongressmanMikeDRogers,202-226-8485,[u'H2AL03032'],Mike,M,400341,20301,True,Rogers,None,,None,None,None,Rep.Mikerogers@opencongress.org,ocd-division/country:us/state:al/cd:3,2184 Rayburn House Office Building,,R,202-225-3261,,AL,Alabama,,2019-01-03,2017-01-03,01704,Rep,RepMikeRogersAL,5705,https://mikerogers.house.gov,MikeRogersAL03
288,R000395,1937-12-31,house,None,N00003473,5,CongressmanHalRogers,202-225-0940,[u'H0KY05015'],Harold,M,400340,14854,True,Rogers,None,,None,None,Hal,Rep.Halrogers@opencongress.org,ocd-division/country:us/state:ky/cd:5,2406 Rayburn House Office Building,,R,202-225-4601,,KY,Kentucky,,2019-01-03,2017-01-03,00977,Rep,RepHalRogers,26875,http://halrogers.house.gov,RepHalRogers
289,R000582,1945-07-21,house,None,N00028463,1,DrPhilRoe,202-225-6356,[u'H6TN01388'],David,M,412310,20947,True,Roe,None,,P.,None,Phil,Rep.Roe@opencongress.org,ocd-division/country:us/state:tn/cd:1,336 Cannon House Office Building,,R,202-225-6356,,TN,Tennessee,,2019-01-03,2017-01-03,01954,Rep,DrPhilRoe,65306,http://roe.house.gov,drphilroe
290,R000591,1976-07-27,house,None,N00030768,2,Representative.Martha.Roby,202-225-8913,[u'H0AL02087'],Martha,F,412394,21192,True,Roby,None,,None,None,None,Rep.Roby@opencongress.org,ocd-division/country:us/state:al/cd:2,442 Cannon House Office Building,,R,202-225-2901,,AL,Alabama,,2019-01-03,2017-01-03,01986,Rep,RepMarthaRoby,71604,http://roby.house.gov,reproby
291,R000588,1973-09-13,house,None,N00030184,2,RepRichmond,202-225-1988,[u'H8LA02054'],Cedric,M,412432,21137,True,Richmond,None,,L.,None,None,Rep.Richmond@opencongress.org,ocd-division/country:us/state:la/cd:2,420 Cannon House Office Building,,D,202-225-6636,,LA,Louisiana,,2019-01-03,2017-01-03,02023,Rep,RepRichmond,35384,https://richmond.house.gov,None
292,R000586,1958-12-03,house,None,N00031127,16,repjimrenacci,202-225-3059,[u'H0OH16097'],James,M,412462,21164,True,Renacci,None,,B.,None,None,Rep.Renacci@opencongress.org,ocd-division/country:us/state:oh/cd:16,328 Cannon House Office Building,,R,202-225-3876,,OH,Ohio,,2019-01-03,2017-01-03,02048,Rep,RepJimRenacci,120678,https://renacci.house.gov,repjimrenacci
293,R000578,1950-08-29,house,None,N00026885,8,repdavereichert,202-225-4282,[u'H4WA08071'],David,M,400660,20536,True,Reichert,None,,G.,None,None,Rep.Reichert@opencongress.org,ocd-division/country:us/state:wa/cd:8,1127 Longworth House Office Building,,R,202-225-7761,,WA,Washington,,2019-01-03,2017-01-03,01810,Rep,DaveReichert,51346,http://reichert.house.gov,repdavereichert
294,R000585,1971-11-18,house,None,N00030949,23,RepTomReed,202-226-6599,[u'H0NY29054'],Tom,M,412393,21101,True,Reed,None,,W.,II,None,Rep.Reed@opencongress.org,ocd-division/country:us/state:ny/cd:23,2437 Rayburn House Office Building,,R,202-225-3161,,NY,New York,,2019-01-03,2017-01-03,01982,Rep,RepTomReed,127046,https://reed.house.gov,CongressmanTomReed
295,Q000023,1958-10-17,house,None,N00030581,5,repmikequigley,202-225-5603,[u'H0IL05096'],Mike,M,412331,20954,True,Quigley,None,,None,None,None,Rep.Quigley@opencongress.org,ocd-division/country:us/state:il/cd:5,2458 Rayburn House Office Building,,D,202-225-4061,,IL,Illinois,,2019-01-03,2017-01-03,01967,Rep,RepMikeQuigley,83310,https://quigley.house.gov,RepMikeQuigley
296,P000523,1940-08-17,house,None,N00002260,4,RepDavidEPrice,202-225-2014,[u'H6NC04037'],David,M,400326,15438,True,Price,None,,E.,None,None,Rep.Price@opencongress.org,ocd-division/country:us/state:nc/cd:4,2108 Rayburn House Office Building,,D,202-225-1784,,NC,North Carolina,,2019-01-03,2017-01-03,00930,Rep,RepDavidEPrice,119,https://price.house.gov,RepDavidPrice
297,P000599,1947-12-18,house,None,N00029662,8,bill.posey15,202-225-3516,[u'H8FL15107'],Bill,M,412309,20909,True,Posey,None,,None,None,None,Rep.Posey@opencongress.org,ocd-division/country:us/state:fl/cd:8,2150 Rayburn House Office Building,,R,202-225-3671,,FL,Florida,,2019-01-03,2017-01-03,01915,Rep,CongBillPosey,24280,http://posey.house.gov,CongressmanPosey
298,P000449,1955-12-19,senate,https://www.portman.senate.gov/public/index.cfm/contact?p=contact-form,N00003682,None,senrobportman,None,"[u'S0OH00133', u'H4OH02032']",Robert,M,400325,29386,True,Portman,None,S349,J.,None,Rob,Sen.Portman@opencongress.org,ocd-division/country:us/state:oh,448 Russell Senate Office Building,,R,202-224-3353,3,OH,Ohio,junior,2023-01-03,2017-01-03,00924,Sen,SenRobPortman,27008,http://www.portman.senate.gov,SenRobPortman
299,P000598,1975-05-12,house,None,N00029127,2,jaredpolis,202-226-7840,[u'H8CO02137'],Jared,M,412308,20904,True,Polis,None,,None,None,None,Rep.Polis@opencongress.org,ocd-division/country:us/state:co/cd:2,1727 Longworth House Office Building,,D,202-225-2161,,CO,Colorado,,2019-01-03,2017-01-03,01910,Rep,RepJaredPolis,106220,http://polis.house.gov,JaredPolis31275
300,P000592,1948-09-10,house,None,N00026457,2,106631626049851,202-225-5547,[u'H4TX02108'],Ted,M,400652,20528,True,Poe,None,,None,None,None,Rep.Poe@opencongress.org,ocd-division/country:us/state:tx/cd:2,2132 Rayburn House Office Building,,R,202-225-6565,,TX,Texas,,2019-01-03,2017-01-03,01802,Rep,JudgeTedPoe,49198,https://poe.house.gov,CongressmanTedPoe
301,P000597,1955-04-02,house,None,N00013817,1,ChelliePingree,202-225-5590,"[u'H8ME01120', u'S0ME00038']",Chellie,F,412307,20920,True,Pingree,None,,None,None,None,Rep.Pingree@opencongress.org,ocd-division/country:us/state:me/cd:1,2162 Rayburn House Office Building,,D,202-225-6116,,ME,Maine,,2019-01-03,2017-01-03,01927,Rep,ChelliePingree,6586,https://pingree.house.gov,congresswomanpingree
302,P000258,1944-06-29,house,None,N00004558,7,,202-225-1593,[u'H2MN07014'],Collin,M,400316,29127,True,Peterson,None,,Clark,None,None,Rep.Collinpeterson@opencongress.org,ocd-division/country:us/state:mn/cd:7,2204 Rayburn House Office Building,,D,202-225-2165,,MN,Minnesota,,2019-01-03,2017-01-03,00910,Rep,,26926,http://collinpeterson.house.gov,
303,P000595,1958-12-01,senate,https://www.peters.senate.gov/contact/email-gary,N00029277,None,SenGaryPeters,202-226-2356,"[u'H8MI09068', u'S4MI00355']",Gary,M,412305,20923,True,Peters,None,S380,C.,None,None,Sen.Peters@opencongress.org,ocd-division/country:us/state:mi,724 Hart Senate Office Building,,D,202-224-6221,2,MI,Michigan,junior,2021-01-03,2015-01-06,01929,Sen,SenGaryPeters,8749,https://www.peters.senate.gov,RepGaryPeters
304,P000593,1953-05-01,house,None,N00027510,7,RepPerlmutter,202-225-5278,[u'H6CO07023'],Ed,M,412192,20705,True,Perlmutter,None,,None,None,None,Rep.Perlmutter@opencongress.org,ocd-division/country:us/state:co/cd:7,1410 Longworth House Office Building,,D,202-225-2645,,CO,Colorado,,2019-01-03,2017-01-03,01835,Rep,RepPerlmutter,2653,https://perlmutter.house.gov,RepPerlmutter
305,P000197,1940-03-26,house,None,N00007360,12,NancyPelosi,202-225-8259,[u'H8CA05035'],Nancy,F,400314,15448,True,Pelosi,Minority Leader,,None,None,None,Rep.Pelosi@opencongress.org,ocd-division/country:us/state:ca/cd:12,233 Cannon House Office Building,,D,202-225-4965,,CA,California,,2019-01-03,2017-01-03,00905,Rep,NancyPelosi,26732,http://pelosi.house.gov,nancypelosi
306,P000588,1947-08-24,house,None,N00012672,2,RepStevePearce,None,"[u'H2NM02126', u'S0NM00041']",Stevan,M,400313,20337,True,Pearce,None,,E.,None,Steve,Rep.Pearce@opencongress.org,ocd-division/country:us/state:nm/cd:2,2432 Rayburn House Office Building,,R,202-225-2365,,NM,New Mexico,,2019-01-03,2017-01-03,01738,Rep,RepStevePearce,10655,http://pearce.house.gov,NMStevePearce
307,P000594,1965-05-14,house,None,N00029391,3,CongressmanErikPaulsen,202-225-6351,[u'H8MN03077'],Erik,M,412303,20924,True,Paulsen,None,,None,None,None,Rep.Paulsen@opencongress.org,ocd-division/country:us/state:mn/cd:3,127 Cannon House Office Building,,R,202-225-2871,,MN,Minnesota,,2019-01-03,2017-01-03,01930,Rep,RepErikPaulsen,3833,https://paulsen.house.gov,reperikpaulsen
308,P000603,1963-01-07,senate,https://www.paul.senate.gov/connect/email-rand,N00030836,None,SenatorRandPaul,202-228-1373,[u'S0KY00156'],Rand,M,412492,41104,True,Paul,None,S348,None,None,None,Sen.Paul@opencongress.org,ocd-division/country:us/state:ky,167 Russell Senate Office Building,,R,202-224-4343,3,KY,Kentucky,junior,2023-01-03,2017-01-03,02082,Sen,None,117285,https://www.paul.senate.gov,SenatorRandPaul
309,P000096,1937-01-25,house,None,N00000751,9,pascrell,202-225-5782,[u'H6NJ08118'],Bill,M,400309,29741,True,Pascrell,None,,J.,Jr.,None,Rep.Pascrell@opencongress.org,ocd-division/country:us/state:nj/cd:9,2370 Rayburn House Office Building,,D,202-225-5751,,NJ,New Jersey,,2019-01-03,2017-01-03,01510,Rep,BillPascrell,478,http://pascrell.house.gov,RepPascrell
310,P000034,1951-10-30,house,None,N00000781,6,repfrankpallone,202-225-9665,"[u'H8NJ03073', u'S6NJ00263']",Frank,M,400308,15454,True,Pallone,None,,J.,Jr.,None,Rep.Pallone@opencongress.org,ocd-division/country:us/state:nj/cd:6,237 Cannon House Office Building,,D,202-225-4671,,NJ,New Jersey,,2019-01-03,2017-01-03,00887,Rep,FrankPallone,26951,https://pallone.house.gov,repfrankpallone
311,P000601,1970-02-21,house,None,N00031958,4,stevenpalazzo,202-225-7074,[u'H0MS04120'],Steven,M,412443,21148,True,Palazzo,None,,M.,None,None,Rep.Palazzo@opencongress.org,ocd-division/country:us/state:ms/cd:4,2349 Rayburn House Office Building,,R,202-225-5772,,MS,Mississippi,,2019-01-03,2017-01-03,02035,Rep,CongPalazzo,69521,http://palazzo.house.gov,CongressmanPalazzo
312,O000168,1962-12-09,house,None,N00029285,22,Rep.PeteOlson,202-225-5241,[u'H8TX22107'],Pete,M,412302,20948,True,Olson,None,,None,None,None,Rep.Olson@opencongress.org,ocd-division/country:us/state:tx/cd:22,2133 Rayburn House Office Building,,R,202-225-5951,,TX,Texas,,2019-01-03,2017-01-03,01955,Rep,RepPeteOlson,102008,https://olson.house.gov,None
313,N000181,1973-10-01,house,None,N00007248,22,None,202-225-3404,[u'H8CA20059'],Devin,M,400297,20307,True,Nunes,None,,G.,None,None,Rep.Nunes@opencongress.org,ocd-division/country:us/state:ca/cd:22,1013 Longworth House Office Building,,R,202-225-2523,,CA,California,,2019-01-03,2017-01-03,01710,Rep,Rep_DevinNunes,16725,http://nunes.house.gov,RepDevinNunes
314,N000147,1937-06-13,house,None,N00001692,0,CongresswomanNorton,202-225-3002,[u'H0DC00058'],Eleanor,F,400295,,True,Norton,None,,Holmes,None,None,Rep.Norton@opencongress.org,ocd-division/country:us/district:dc,2136 Rayburn House Office Building,,D,202-225-8050,,DC,District of Columbia,,2019-01-03,2017-01-03,00868,Del,EleanorNorton,775,https://norton.house.gov,EleanorHNorton
315,N000184,1971-11-30,house,None,N00032022,0,None,202-225-5823,[u'H0SD00054'],Kristi,F,412475,21177,True,Noem,None,,L.,None,None,Rep.Noem@opencongress.org,ocd-division/country:us/state:sd,2457 Rayburn House Office Building,,R,202-225-2801,,SD,South Dakota,,2019-01-03,2017-01-03,02060,Rep,RepKristiNoem,58189,https://noem.house.gov,RepKristiNoem
316,N000015,1949-02-14,house,None,N00000153,1,reprichardneal,202-225-8112,[u'H8MA02041'],Richard,M,400291,15616,True,Neal,None,,E.,None,None,Rep.Neal@opencongress.org,ocd-division/country:us/state:ma/cd:1,341 Cannon House Office Building,,D,202-225-5601,,MA,Massachusetts,,2019-01-03,2017-01-03,00854,Rep,RepRichardNeal,26895,https://neal.house.gov,RepRichardENeal
317,N000179,1936-12-04,house,None,N00006789,32,RepGraceNapolitano,202-225-0027,[u'H8CA34068'],Grace,F,400290,29903,True,Napolitano,None,,F.,None,None,Rep.Napolitano@opencongress.org,ocd-division/country:us/state:ca/cd:32,1610 Longworth House Office Building,,D,202-225-5256,,CA,California,,2019-01-03,2017-01-03,01602,Rep,GraceNapolitano,8393,http://napolitano.house.gov,RepGraceNapolitano
318,N000002,1947-06-13,house,None,N00000939,10,CongressmanNadler,202-225-6923,[u'H2NY17071'],Jerrold,M,400289,29377,True,Nadler,None,,L.,None,None,Rep.Nadler@opencongress.org,ocd-division/country:us/state:ny/cd:10,2109 Rayburn House Office Building,,D,202-225-5635,,NY,New York,,2019-01-03,2017-01-03,00850,Rep,RepJerryNadler,26980,http://nadler.house.gov,congressmannadler
319,M001111,1950-10-11,senate,http://www.murray.senate.gov/public/index.cfm/contactme,N00007876,None,None,202-224-0238,[u'S2WA00189'],Patty,F,300076,49308,True,Murray,None,S229,None,None,None,Sen.Murray@opencongress.org,ocd-division/country:us/state:wa,154 Russell Senate Office Building,,D,202-224-2621,3,WA,Washington,senior,2023-01-03,2017-01-03,01409,Sen,PattyMurray,53358,http://www.murray.senate.gov/public,SenatorPattyMurray
320,M001151,1952-09-11,house,None,N00024992,18,reptimmurphy,202-225-1844,[u'H2PA18143'],Tim,M,400285,20346,True,Murphy,None,,None,None,None,Rep.Murphy@opencongress.org,ocd-division/country:us/state:pa/cd:18,2332 Rayburn House Office Building,,R,202-225-2301,,PA,Pennsylvania,,2019-01-03,2017-01-03,01744,Rep,RepTimMurphy,9794,https://murphy.house.gov,TimMurphyPA18
321,M001169,1973-08-03,senate,http://www.murphy.senate.gov/contact,N00027566,None,chrismurphyct,202-225-5933,"[u'H6CT05124', u'S2CT00132']",Christopher,M,412194,20707,True,Murphy,None,S364,S.,None,None,Sen.Murphy@opencongress.org,ocd-division/country:us/state:ct,136 Hart Senate Office Building,,D,202-224-4041,1,CT,Connecticut,junior,2019-01-03,2013-01-03,01837,Sen,senmurphyoffice,17189,https://www.murphy.senate.gov,senchrismurphy
322,M001153,1957-05-22,senate,https://www.murkowski.senate.gov/public/index.cfm/contact,N00026050,None,SenLisaMurkowski,202-224-5301,[u'S4AK00099'],Lisa,F,300075,40300,True,Murkowski,None,S288,A.,None,None,Sen.Murkowski@opencongress.org,ocd-division/country:us/state:ak,522 Hart Senate Office Building,,R,202-224-6665,3,AK,Alaska,senior,2023-01-03,2017-01-03,01694,Sen,LisaMurkowski,15841,https://www.murkowski.senate.gov,senatormurkowski
323,M000934,1954-05-29,senate,https://www.moran.senate.gov/public/index.cfm/e-mail-jerry,N00005282,None,jerrymoran,202-228-6966,"[u'H6KS01096', u'S0KS00091']",Jerry,M,400284,29722,True,Moran,None,S347,None,None,None,Sen.Moran@opencongress.org,ocd-division/country:us/state:ks,521 Dirksen Senate Office Building,,R,202-224-6521,3,KS,Kansas,junior,2023-01-03,2017-01-03,01507,Sen,JerryMoran,542,http://www.moran.senate.gov,senatorjerrymoran
324,M001160,1951-04-18,house,None,N00026914,4,GwenSMoore,202-225-8135,[u'H4WI04183'],Gwen,F,400661,20537,True,Moore,None,,None,None,None,Rep.Gwenmoore@opencongress.org,ocd-division/country:us/state:wi/cd:4,2252 Rayburn House Office Building,,D,202-225-4572,,WI,Wisconsin,,2019-01-03,2017-01-03,01811,Rep,RepGwenMoore,3457,https://gwenmoore.house.gov,RepGwenMoore
325,M001137,1953-09-25,house,None,N00001171,5,gregorymeeksny05,202-226-4169,[u'H8NY06048'],Gregory,M,400271,29776,True,Meeks,None,,W.,None,None,Rep.Meeks@opencongress.org,ocd-division/country:us/state:ny/cd:5,2234 Rayburn House Office Building,,D,202-225-3461,,NY,New York,,2019-01-03,2017-01-03,01506,Rep,GregoryMeeks,4360,http://meeks.house.gov,gwmeeks
326,M001181,1955-10-20,house,None,N00031134,7,CongressmanPatrickMeehan,202-226-0280,[u'H0PA07082'],Patrick,M,412466,21168,True,Meehan,None,,None,None,None,Rep.Meehan@opencongress.org,ocd-division/country:us/state:pa/cd:7,2305 Rayburn House Office Building,,R,202-225-2011,,PA,Pennsylvania,,2019-01-03,2017-01-03,02052,Rep,RepMeehan,119474,https://meehan.house.gov,repmeehan
327,M001166,1951-06-18,house,None,N00026926,9,jerrymcnerney,202-225-4060,[u'H4CA11081'],Jerry,M,412189,20702,True,McNerney,None,,None,None,None,Rep.Mcnerney@opencongress.org,ocd-division/country:us/state:ca/cd:9,2265 Rayburn House Office Building,,D,202-225-1947,,CA,California,,2019-01-03,2017-01-03,01832,Rep,RepMcNerney,29474,http://mcnerney.house.gov,RepJerryMcNerney
328,M001159,1969-05-22,house,None,N00026314,5,mcmorrisrodgers,202-225-3392,[u'H4WA05077'],Cathy,F,400659,20535,True,McMorris Rodgers,None,,None,None,None,Rep.Mcmorris@opencongress.org,ocd-division/country:us/state:wa/cd:5,1314 Longworth House Office Building,,R,202-225-2006,,WA,Washington,,2019-01-03,2017-01-03,01809,Rep,CathyMcMorris,3217,http://mcmorris.house.gov,mcmorrisrodgers
329,M001180,1947-03-28,house,None,N00031681,1,RepMcKinley,202-225-7564,[u'H0WV01072'],David,M,412487,21188,True,McKinley,None,,B.,None,None,Rep.Mckinley@opencongress.org,ocd-division/country:us/state:wv/cd:1,2239 Rayburn House Office Building,,R,202-225-4172,,WV,West Virginia,,2019-01-03,2017-01-03,02074,Rep,RepMcKinley,117396,https://mckinley.house.gov,RepDavidMcKinley
330,M001156,1975-10-22,house,None,N00026627,10,CongressmanMcHenry,202-225-0316,[u'H4NC10047'],Patrick,M,400644,20522,True,McHenry,None,,T.,None,None,Rep.Mchenry@opencongress.org,ocd-division/country:us/state:nc/cd:10,2334 Rayburn House Office Building,,R,202-225-2576,,NC,North Carolina,,2019-01-03,2017-01-03,01792,Rep,PatrickMcHenry,21031,http://mchenry.house.gov,CongressmanMcHenry
331,M000312,1959-11-20,house,None,N00000179,2,RepJimMcGovern,202-225-5759,[u'H4MA03022'],James,M,400263,29729,True,McGovern,None,,P.,None,Jim,Rep.Mcgovern@opencongress.org,ocd-division/country:us/state:ma/cd:2,438 Cannon House Office Building,,D,202-225-6101,,MA,Massachusetts,,2019-01-03,2017-01-03,01504,Rep,RepMcGovern,552,http://mcgovern.house.gov,repjimmcgovern
332,M001143,1954-07-12,house,None,N00012942,4,repbettymccollum,202-225-1968,[u'H0MN04049'],Betty,F,400259,20122,True,McCollum,None,,Louise,None,None,Rep.Mccollum@opencongress.org,ocd-division/country:us/state:mn/cd:4,2256 Rayburn House Office Building,,D,202-225-6631,,MN,Minnesota,,2019-01-03,2017-01-03,01653,Rep,BettyMcCollum04,3812,http://mccollum.house.gov,None
333,M001177,1956-07-10,house,None,N00006863,4,81125319109,202-225-5444,"[u'H8CA04152', u'H6CA21135']",Tom,M,412295,20903,True,McClintock,None,,None,None,None,Rep.Mcclintock@opencongress.org,ocd-division/country:us/state:ca/cd:4,2312 Rayburn House Office Building,,R,202-225-2511,,CA,California,,2019-01-03,2017-01-03,01908,Rep,RepMcClintock,9715,http://mcclintock.house.gov,McClintockCA04
334,M001157,1962-01-14,house,None,N00026460,10,michaeltmccaul,202-225-5955,[u'H4TX10093'],Michael,M,400654,20530,True,McCaul,None,,T.,None,None,Rep.Mccaul@opencongress.org,ocd-division/country:us/state:tx/cd:10,2001 Rayburn House Office Building,,R,202-225-2401,,TX,Texas,,2019-01-03,2017-01-03,01804,Rep,RepMcCaul,49210,http://mccaul.house.gov,MichaelTMcCaul
335,M001165,1965-01-26,house,None,N00028152,23,CongressmanKevinMcCarthy,202-225-2908,"[u'H6CA22125', u'H2CA23148']",Kevin,M,412190,20703,True,McCarthy,Majority Leader,,None,None,None,Rep.Kevinmccarthy@opencongress.org,ocd-division/country:us/state:ca/cd:23,2421 Rayburn House Office Building,,R,202-225-2915,,CA,California,,2019-01-03,2017-01-03,01833,Rep,GOPLeader,28918,http://kevinmccarthy.house.gov,repkevinmccarthy
336,M000303,1936-08-29,senate,https://www.mccain.senate.gov/public/index.cfm/contact-form,N00006424,None,johnmccain,202-228-2862,"[u'S6AZ00019', u'P80002801']",John,M,300071,15039,True,McCain,None,S197,S.,None,None,Sen.Mccain@opencongress.org,ocd-division/country:us/state:az,218 Russell Senate Office Building,,R,202-224-2235,3,AZ,Arizona,senior,2023-01-03,2017-01-03,00754,Sen,SenJohnMcCain,53270,http://www.mccain.senate.gov,SenatorJohnMcCain
337,M001163,1944-09-25,house,None,N00027459,6,doris.matsui,202-225-0566,[u'H6CA05195'],Doris,F,400663,20538,True,Matsui,None,,O.,None,None,Rep.Matsui@opencongress.org,ocd-division/country:us/state:ca/cd:6,2311 Rayburn House Office Building,,D,202-225-7163,,CA,California,,2019-01-03,2017-01-03,01814,Rep,DorisMatsui,28593,https://matsui.house.gov,RepDorisMatsui
338,M000133,1946-07-11,senate,https://www.markey.senate.gov/contact,N00000270,None,EdJMarkey,None,"[u'H6MA07101', u'S4MA00028']",Edward,M,400253,14435,True,Markey,None,S369,J.,None,Ed,Sen.Markey@opencongress.org,ocd-division/country:us/state:ma,255 Dirksen Senate Office Building,,D,202-224-2742,2,MA,Massachusetts,junior,2021-01-03,2015-01-06,00735,Sen,SenMarkey,26900,http://www.markey.senate.gov,RepMarkey
339,M001179,1952-08-15,house,None,N00031777,10,CongressmanMarino,202-225-9594,[u'H0PA10078'],Tom,M,412468,21170,True,Marino,None,,None,None,None,Rep.Marino@opencongress.org,ocd-division/country:us/state:pa/cd:10,2242 Rayburn House Office Building,,R,202-225-3731,,PA,Pennsylvania,,2019-01-03,2017-01-03,02053,Rep,RepTomMarino,119478,https://marino.house.gov,RepMarino
340,M001158,1951-02-23,house,None,N00026710,24,RepKennyMarchant,202-225-0074,[u'H4TX24094'],Kenny,M,400656,20532,True,Marchant,None,,Ewell,None,None,Rep.Marchant@opencongress.org,ocd-division/country:us/state:tx/cd:24,2369 Rayburn House Office Building,,R,202-225-6605,,TX,Texas,,2019-01-03,2017-01-03,01806,Rep,RepKenMarchant,5549,https://marchant.house.gov,RepKennyMarchant
341,M000087,1946-02-19,house,None,N00000078,12,None,202-225-4709,[u'H2NY14037'],Carolyn,F,400251,29379,True,Maloney,None,,B.,None,None,Rep.Maloney@opencongress.org,ocd-division/country:us/state:ny/cd:12,2308 Rayburn House Office Building,,D,202-225-7944,,NY,New York,,2019-01-03,2017-01-03,00729,Rep,RepMaloney,26978,http://maloney.house.gov,None
342,L000562,1955-03-31,house,None,N00013855,8,repstephenlynch,202-225-3984,"[u'H2MA09072', u'S0MA00083']",Stephen,M,400249,20119,True,Lynch,None,,F.,None,None,Rep.Lynch@opencongress.org,ocd-division/country:us/state:ma/cd:8,2268 Rayburn House Office Building,,D,202-225-8273,,MA,Massachusetts,,2019-01-03,2017-01-03,01686,Rep,RepStephenLynch,4844,http://lynch.house.gov,RepLynch
343,L000570,1972-06-07,house,None,N00029562,3,RepBenRayLujan,202-226-1528,[u'H8NM03196'],Ben,M,412293,20932,True,Luján,None,,Ray,None,None,Rep.Lujan@opencongress.org,ocd-division/country:us/state:nm/cd:3,2231 Rayburn House Office Building,,D,202-225-6190,,NM,New Mexico,,2019-01-03,2017-01-03,01939,Rep,RepBenRayLujan,102842,https://lujan.house.gov,Repbenraylujan
344,L000569,1952-05-07,house,None,N00030026,3,BlaineLuetkemeyer,202-225-5712,[u'H8MO09153'],Blaine,M,412292,20926,True,Luetkemeyer,None,,None,None,None,Rep.Luetkemeyer@opencongress.org,ocd-division/country:us/state:mo/cd:3,2230 Rayburn House Office Building,,R,202-225-2956,,MO,Missouri,,2019-01-03,2017-01-03,01931,Rep,RepBlainePress,20400,http://luetkemeyer.house.gov,BLuetkemeyer
345,L000491,1960-01-06,house,None,N00005559,3,RepFrankLucas,202-225-8698,[u'H4OK06056'],Frank,M,400247,29393,True,Lucas,None,,D.,None,None,Rep.Lucas@opencongress.org,ocd-division/country:us/state:ok/cd:3,2405 Rayburn House Office Building,,R,202-225-5565,,OK,Oklahoma,,2019-01-03,2017-01-03,00711,Rep,RepFrankLucas,27032,http://lucas.house.gov,RepFrankLucas
346,L000480,1937-07-05,house,None,N00001024,17,RepLowey,202-225-0546,[u'H8NY20056'],Nita,F,400246,15612,True,Lowey,None,,M.,None,None,Rep.Lowey@opencongress.org,ocd-division/country:us/state:ny/cd:17,2365 Rayburn House Office Building,,D,202-225-6506,,NY,New York,,2019-01-03,2017-01-03,00709,Rep,NitaLowey,26982,https://lowey.house.gov,nitalowey
347,L000576,1955-08-11,house,None,N00030676,7,Rep.Billy.Long,202-225-5604,[u'H0MO07113'],Billy,M,412445,21150,True,Long,None,,None,None,None,Rep.Long@opencongress.org,ocd-division/country:us/state:mo/cd:7,2454 Rayburn House Office Building,,R,202-225-6536,,MO,Missouri,,2019-01-03,2017-01-03,02033,Rep,USRepLong,123401,https://long.house.gov,MOdistrict7
348,L000397,1947-12-21,house,None,N00007479,19,zoelofgren,202-225-3336,[u'H4CA16049'],Zoe,F,400245,29504,True,Lofgren,None,,None,None,None,Rep.Lofgren@opencongress.org,ocd-division/country:us/state:ca/cd:19,1401 Longworth House Office Building,,D,202-225-3072,,CA,California,,2019-01-03,2017-01-03,00701,Rep,RepZoeLofgren,21899,https://lofgren.house.gov,RepZoeLofgren
